readings (M)
"{  ""AIR_FUEL_RATIO"" : { ""S"" : ""14.70:1 AFR"" },  ""AIR_INTAKE_TEMP"" : { ""S"" : ""48C"" },  ""AMBIENT_AIR_TEMP"" : { ""S"" : ""43C"" },  ""BAROMETRIC_PRESSURE"" : { ""S"" : ""94kPa"" },  ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },  ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""0km"" },  ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF0 codes"" },  ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""85C"" },  ""ENGINE_LOAD"" : { ""S"" : ""45.5%"" },  ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },  ""ENGINE_RPM"" : { ""S"" : ""1217RPM"" },  ""ENGINE_RUNTIME"" : { ""S"" : ""00:10:46"" },  ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },  ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },  ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },  ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_TYPE"" : { ""S"" : ""Gasoline"" },  ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""52kPa"" },  ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-5.5%"" },  ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""MAF"" : { ""S"" : ""NODATA"" },  ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""-2.3%"" },  ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""SPEED"" : { ""S"" : ""34km/h"" },  ""THROTTLE_POS"" : { ""S"" : ""19.6%"" },  ""TIMING_ADVANCE"" : { ""S"" : ""62.4%"" },  ""VIN"" : { ""S"" : ""@ ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ"" },  ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""14.73:1 AFR"" }}"
"{  ""AIR_FUEL_RATIO"" : { ""S"" : ""14.70:1 AFR"" },  ""AIR_INTAKE_TEMP"" : { ""S"" : ""49C"" },  ""AMBIENT_AIR_TEMP"" : { ""S"" : ""43C"" },  ""BAROMETRIC_PRESSURE"" : { ""S"" : ""94kPa"" },  ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },  ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""0km"" },  ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF0 codes"" },  ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""84C"" },  ""ENGINE_LOAD"" : { ""S"" : ""43.9%"" },  ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },  ""ENGINE_RPM"" : { ""S"" : ""1212RPM"" },  ""ENGINE_RUNTIME"" : { ""S"" : ""00:11:01"" },  ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },  ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },  ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },  ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_TYPE"" : { ""S"" : ""Gasoline"" },  ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""39kPa"" },  ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-5.5%"" },  ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""MAF"" : { ""S"" : ""NODATA"" },  ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""-2.3%"" },  ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""SPEED"" : { ""S"" : ""36km/h"" },  ""THROTTLE_POS"" : { ""S"" : ""19.6%"" },  ""TIMING_ADVANCE"" : { ""S"" : ""63.1%"" },  ""VIN"" : { ""S"" : ""@ ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ"" },  ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" }}"
"{  ""AIR_FUEL_RATIO"" : { ""S"" : ""14.70:1 AFR"" },  ""AIR_INTAKE_TEMP"" : { ""S"" : ""49C"" },  ""AMBIENT_AIR_TEMP"" : { ""S"" : ""43C"" },  ""BAROMETRIC_PRESSURE"" : { ""S"" : ""94kPa"" },  ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""12.0V"" },  ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""0km"" },  ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF0 codes"" },  ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""83C"" },  ""ENGINE_LOAD"" : { ""S"" : ""55.7%"" },  ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },  ""ENGINE_RPM"" : { ""S"" : ""818RPM"" },  ""ENGINE_RUNTIME"" : { ""S"" : ""00:11:23"" },  ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },  ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },  ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },  ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_TYPE"" : { ""S"" : ""Gasoline"" },  ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""47kPa"" },  ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-5.5%"" },  ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""MAF"" : { ""S"" : ""NODATA"" },  ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""-0.8%"" },  ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""SPEED"" : { ""S"" : ""8km/h"" },  ""THROTTLE_POS"" : { ""S"" : ""19.6%"" },  ""TIMING_ADVANCE"" : { ""S"" : ""53.7%"" },  ""VIN"" : { ""S"" : ""@ ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ"" },  ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""14.40:1 AFR"" }}"
"{  ""AIR_FUEL_RATIO"" : { ""S"" : ""14.70:1 AFR"" },  ""AIR_INTAKE_TEMP"" : { ""S"" : ""50C"" },  ""AMBIENT_AIR_TEMP"" : { ""S"" : ""43C"" },  ""BAROMETRIC_PRESSURE"" : { ""S"" : ""94kPa"" },  ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""12.0V"" },  ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""0km"" },  ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF0 codes"" },  ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""83C"" },  ""ENGINE_LOAD"" : { ""S"" : ""53.7%"" },  ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },  ""ENGINE_RPM"" : { ""S"" : ""1088RPM"" },  ""ENGINE_RUNTIME"" : { ""S"" : ""00:11:38"" },  ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },  ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },  ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },  ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_TYPE"" : { ""S"" : ""Gasoline"" },  ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""47kPa"" },  ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-5.5%"" },  ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""MAF"" : { ""S"" : ""NODATA"" },  ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""0.8%"" },  ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""SPEED"" : { ""S"" : ""6km/h"" },  ""THROTTLE_POS"" : { ""S"" : ""20.4%"" },  ""TIMING_ADVANCE"" : { ""S"" : ""55.3%"" },  ""VIN"" : { ""S"" : ""@ ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ"" },  ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""14.72:1 AFR"" }}"
"{  ""AIR_FUEL_RATIO"" : { ""S"" : ""14.70:1 AFR"" },  ""AIR_INTAKE_TEMP"" : { ""S"" : ""50C"" },  ""AMBIENT_AIR_TEMP"" : { ""S"" : ""44C"" },  ""BAROMETRIC_PRESSURE"" : { ""S"" : ""94kPa"" },  ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },  ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""0km"" },  ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF0 codes"" },  ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""84C"" },  ""ENGINE_LOAD"" : { ""S"" : ""76.9%"" },  ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },  ""ENGINE_RPM"" : { ""S"" : ""1518RPM"" },  ""ENGINE_RUNTIME"" : { ""S"" : ""00:12:00"" },  ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },  ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },  ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },  ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_TYPE"" : { ""S"" : ""Gasoline"" },  ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""63kPa"" },  ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-5.5%"" },  ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""MAF"" : { ""S"" : ""NODATA"" },  ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""0.0%"" },  ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""SPEED"" : { ""S"" : ""9km/h"" },  ""THROTTLE_POS"" : { ""S"" : ""20.4%"" },  ""TIMING_ADVANCE"" : { ""S"" : ""65.1%"" },  ""VIN"" : { ""S"" : ""@ ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ"" },  ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""14.81:1 AFR"" }}"
"{  ""AIR_FUEL_RATIO"" : { ""S"" : ""14.70:1 AFR"" },  ""AIR_INTAKE_TEMP"" : { ""S"" : ""50C"" },  ""AMBIENT_AIR_TEMP"" : { ""S"" : ""45C"" },  ""BAROMETRIC_PRESSURE"" : { ""S"" : ""94kPa"" },  ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },  ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""0km"" },  ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF0 codes"" },  ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""85C"" },  ""ENGINE_LOAD"" : { ""S"" : ""94.1%"" },  ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },  ""ENGINE_RPM"" : { ""S"" : ""1689RPM"" },  ""ENGINE_RUNTIME"" : { ""S"" : ""00:12:15"" },  ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },  ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },  ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },  ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_TYPE"" : { ""S"" : ""Gasoline"" },  ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""91kPa"" },  ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""1.6%"" },  ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""MAF"" : { ""S"" : ""NODATA"" },  ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""2.3%"" },  ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""SPEED"" : { ""S"" : ""28km/h"" },  ""THROTTLE_POS"" : { ""S"" : ""30.2%"" },  ""TIMING_ADVANCE"" : { ""S"" : ""54.1%"" },  ""VIN"" : { ""S"" : ""@ ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ"" },  ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""14.53:1 AFR"" }}"
"{  ""AIR_FUEL_RATIO"" : { ""S"" : ""14.70:1 AFR"" },  ""AIR_INTAKE_TEMP"" : { ""S"" : ""50C"" },  ""AMBIENT_AIR_TEMP"" : { ""S"" : ""45C"" },  ""BAROMETRIC_PRESSURE"" : { ""S"" : ""94kPa"" },  ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },  ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""0km"" },  ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF0 codes"" },  ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""85C"" },  ""ENGINE_LOAD"" : { ""S"" : ""91.4%"" },  ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },  ""ENGINE_RPM"" : { ""S"" : ""1662RPM"" },  ""ENGINE_RUNTIME"" : { ""S"" : ""00:12:22"" },  ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },  ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },  ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },  ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_TYPE"" : { ""S"" : ""Gasoline"" },  ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""55kPa"" },  ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""0.8%"" },  ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""MAF"" : { ""S"" : ""NODATA"" },  ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""-0.8%"" },  ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""SPEED"" : { ""S"" : ""32km/h"" },  ""THROTTLE_POS"" : { ""S"" : ""27.8%"" },  ""TIMING_ADVANCE"" : { ""S"" : ""54.9%"" },  ""VIN"" : { ""S"" : ""@ ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ"" },  ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""14.37:1 AFR"" }}"
"{  ""AIR_FUEL_RATIO"" : { ""S"" : ""14.70:1 AFR"" },  ""AIR_INTAKE_TEMP"" : { ""S"" : ""50C"" },  ""AMBIENT_AIR_TEMP"" : { ""S"" : ""45C"" },  ""BAROMETRIC_PRESSURE"" : { ""S"" : ""94kPa"" },  ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },  ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""0km"" },  ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF0 codes"" },  ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""85C"" },  ""ENGINE_LOAD"" : { ""S"" : ""44.7%"" },  ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },  ""ENGINE_RPM"" : { ""S"" : ""1212RPM"" },  ""ENGINE_RUNTIME"" : { ""S"" : ""00:12:30"" },  ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },  ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },  ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },  ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_TYPE"" : { ""S"" : ""Gasoline"" },  ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""39kPa"" },  ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-5.5%"" },  ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""MAF"" : { ""S"" : ""NODATA"" },  ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""0.0%"" },  ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""SPEED"" : { ""S"" : ""14km/h"" },  ""THROTTLE_POS"" : { ""S"" : ""19.6%"" },  ""TIMING_ADVANCE"" : { ""S"" : ""63.1%"" },  ""VIN"" : { ""S"" : ""@ ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ"" },  ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""14.73:1 AFR"" }}"
"{  ""AIR_FUEL_RATIO"" : { ""S"" : ""14.70:1 AFR"" },  ""AIR_INTAKE_TEMP"" : { ""S"" : ""51C"" },  ""AMBIENT_AIR_TEMP"" : { ""S"" : ""44C"" },  ""BAROMETRIC_PRESSURE"" : { ""S"" : ""94kPa"" },  ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""14.0V"" },  ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""0km"" },  ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF0 codes"" },  ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""83C"" },  ""ENGINE_LOAD"" : { ""S"" : ""36.5%"" },  ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },  ""ENGINE_RPM"" : { ""S"" : ""1471RPM"" },  ""ENGINE_RUNTIME"" : { ""S"" : ""00:13:29"" },  ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },  ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },  ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },  ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_TYPE"" : { ""S"" : ""Gasoline"" },  ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""86kPa"" },  ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-3.9%"" },  ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""MAF"" : { ""S"" : ""NODATA"" },  ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""-1.6%"" },  ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""SPEED"" : { ""S"" : ""36km/h"" },  ""THROTTLE_POS"" : { ""S"" : ""24.3%"" },  ""TIMING_ADVANCE"" : { ""S"" : ""65.9%"" },  ""VIN"" : { ""S"" : ""@ ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ"" },  ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""15.05:1 AFR"" }}"
"{  ""AIR_FUEL_RATIO"" : { ""S"" : ""14.70:1 AFR"" },  ""AIR_INTAKE_TEMP"" : { ""S"" : ""51C"" },  ""AMBIENT_AIR_TEMP"" : { ""S"" : ""44C"" },  ""BAROMETRIC_PRESSURE"" : { ""S"" : ""94kPa"" },  ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },  ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""0km"" },  ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF0 codes"" },  ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""84C"" },  ""ENGINE_LOAD"" : { ""S"" : ""60.8%"" },  ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },  ""ENGINE_RPM"" : { ""S"" : ""1250RPM"" },  ""ENGINE_RUNTIME"" : { ""S"" : ""00:13:44"" },  ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },  ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },  ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },  ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_TYPE"" : { ""S"" : ""Gasoline"" },  ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""85kPa"" },  ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-3.9%"" },  ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""MAF"" : { ""S"" : ""NODATA"" },  ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""1.6%"" },  ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""SPEED"" : { ""S"" : ""40km/h"" },  ""THROTTLE_POS"" : { ""S"" : ""21.6%"" },  ""TIMING_ADVANCE"" : { ""S"" : ""60.4%"" },  ""VIN"" : { ""S"" : ""@ ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ"" },  ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""14.73:1 AFR"" }}"
"{  ""AIR_FUEL_RATIO"" : { ""S"" : ""14.70:1 AFR"" },  ""AIR_INTAKE_TEMP"" : { ""S"" : ""52C"" },  ""AMBIENT_AIR_TEMP"" : { ""S"" : ""44C"" },  ""BAROMETRIC_PRESSURE"" : { ""S"" : ""93kPa"" },  ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },  ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""0km"" },  ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF0 codes"" },  ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""85C"" },  ""ENGINE_LOAD"" : { ""S"" : ""88.2%"" },  ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },  ""ENGINE_RPM"" : { ""S"" : ""1315RPM"" },  ""ENGINE_RUNTIME"" : { ""S"" : ""00:13:59"" },  ""EQUIV_RATIO"" : { ""S"" : ""0.0%"" },  ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },  ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },  ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_TYPE"" : { ""S"" : ""Gasoline"" },  ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""84kPa"" },  ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""1.6%"" },  ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""MAF"" : { ""S"" : ""NODATA"" },  ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""-1.6%"" },  ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""SPEED"" : { ""S"" : ""38km/h"" },  ""THROTTLE_POS"" : { ""S"" : ""25.9%"" },  ""TIMING_ADVANCE"" : { ""S"" : ""63.1%"" },  ""VIN"" : { ""S"" : ""@ ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ"" },  ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""14.58:1 AFR"" }}"
"{  ""AIR_FUEL_RATIO"" : { ""S"" : ""14.70:1 AFR"" },  ""AIR_INTAKE_TEMP"" : { ""S"" : ""51C"" },  ""AMBIENT_AIR_TEMP"" : { ""S"" : ""43C"" },  ""BAROMETRIC_PRESSURE"" : { ""S"" : ""93kPa"" },  ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },  ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""0km"" },  ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF0 codes"" },  ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""85C"" },  ""ENGINE_LOAD"" : { ""S"" : ""58.8%"" },  ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },  ""ENGINE_RPM"" : { ""S"" : ""1259RPM"" },  ""ENGINE_RUNTIME"" : { ""S"" : ""00:14:05"" },  ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },  ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },  ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },  ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_TYPE"" : { ""S"" : ""Gasoline"" },  ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""33kPa"" },  ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-4.7%"" },  ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""MAF"" : { ""S"" : ""NODATA"" },  ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""-0.8%"" },  ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""SPEED"" : { ""S"" : ""40km/h"" },  ""THROTTLE_POS"" : { ""S"" : ""21.6%"" },  ""TIMING_ADVANCE"" : { ""S"" : ""57.6%"" },  ""VIN"" : { ""S"" : ""@ ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ"" },  ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""15.05:1 AFR"" }}"
"{  ""AIR_FUEL_RATIO"" : { ""S"" : ""14.70:1 AFR"" },  ""AIR_INTAKE_TEMP"" : { ""S"" : ""52C"" },  ""AMBIENT_AIR_TEMP"" : { ""S"" : ""43C"" },  ""BAROMETRIC_PRESSURE"" : { ""S"" : ""94kPa"" },  ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""14.0V"" },  ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""0km"" },  ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF0 codes"" },  ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""84C"" },  ""ENGINE_LOAD"" : { ""S"" : ""36.1%"" },  ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },  ""ENGINE_RPM"" : { ""S"" : ""1241RPM"" },  ""ENGINE_RUNTIME"" : { ""S"" : ""00:14:50"" },  ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },  ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },  ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },  ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_TYPE"" : { ""S"" : ""Gasoline"" },  ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""41kPa"" },  ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-3.9%"" },  ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""MAF"" : { ""S"" : ""NODATA"" },  ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""0.0%"" },  ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""SPEED"" : { ""S"" : ""37km/h"" },  ""THROTTLE_POS"" : { ""S"" : ""19.6%"" },  ""TIMING_ADVANCE"" : { ""S"" : ""65.1%"" },  ""VIN"" : { ""S"" : ""@ ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ"" },  ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""14.75:1 AFR"" }}"
