ECT,RPM,label,split,original_index
-0.78125,0.0,anomaly,test,50630
-0.78125,0.0,anomaly,test,50631
-0.78125,0.0,anomaly,test,50632
-0.78125,0.0,anomaly,test,50633
-0.78125,0.0,anomaly,test,50634
-0.78125,0.0,anomaly,test,50635
-0.78125,0.0,anomaly,test,50636
-0.78125,0.0,anomaly,test,50637
-0.78125,0.0,anomaly,test,50638
-0.78125,0.0,anomaly,test,50639
-0.78125,0.0,anomaly,test,50640
-0.78125,0.0,anomaly,test,50641
-0.78125,0.0,anomaly,test,50642
-0.78125,0.0,anomaly,test,50643
-0.78125,0.0,anomaly,test,50644
-0.78125,0.0,anomaly,test,50645
-0.78125,0.0,anomaly,test,50646
-0.78125,0.0,anomaly,test,50647
-0.78125,0.0,anomaly,test,50648
-0.78125,0.0,anomaly,test,50649
-0.78125,0.0,anomaly,test,50650
-0.78125,0.0,anomaly,test,50651
-0.78125,0.0,anomaly,test,50652
-0.78125,0.0,anomaly,test,50653
-0.78125,0.0,anomaly,test,50654
-0.78125,0.0,anomaly,test,50655
-0.78125,0.0,anomaly,test,50656
-0.78125,0.0,anomaly,test,50657
-0.78125,0.0,anomaly,test,50658
-0.78125,0.0,anomaly,test,50659
-0.78125,0.0,anomaly,test,50660
-0.78125,0.0,anomaly,test,50661
-0.78125,0.0,anomaly,test,50662
-0.78125,0.0,anomaly,test,50663
-0.78125,0.0,anomaly,test,50664
-0.78125,0.0,anomaly,test,50665
-0.78125,0.0,anomaly,test,50666
-0.78125,0.0,anomaly,test,50667
-0.78125,0.0,anomaly,test,50668
-0.78125,0.0,anomaly,test,50669
-0.78125,0.0,anomaly,test,50670
-0.78125,0.0,anomaly,test,50671
-0.78125,0.0,anomaly,test,50672
-0.78125,0.0,anomaly,test,50673
-0.78125,0.0,anomaly,test,50674
-0.78125,0.0,anomaly,test,50675
-0.78125,0.0,anomaly,test,50676
-0.78125,0.0,anomaly,test,50677
-0.78125,0.0,anomaly,test,50678
-0.78125,0.0,anomaly,test,50679
-0.78125,0.0,anomaly,test,50680
-0.78125,0.0,anomaly,test,50681
-0.78125,0.0,anomaly,test,50682
-0.78125,0.0,anomaly,test,50683
-0.78125,0.0,anomaly,test,50684
-0.78125,0.0,anomaly,test,50685
-0.78125,0.0,anomaly,test,50686
-0.78125,0.0,anomaly,test,50687
-0.78125,0.0,anomaly,test,50688
-0.78125,0.0,anomaly,test,50689
-0.78125,0.0,anomaly,test,50690
-0.78125,0.0,anomaly,test,50691
-0.78125,0.0,anomaly,test,50692
-0.78125,0.0,anomaly,test,50693
-0.78125,0.0,anomaly,test,50694
-0.78125,0.0,anomaly,test,50695
-0.78125,0.0,anomaly,test,50696
-0.78125,0.0,anomaly,test,50697
-0.78125,0.0,anomaly,test,50698
-0.78125,0.0,anomaly,test,50699
-0.78125,0.0,anomaly,test,50700
-0.78125,0.0,anomaly,test,50701
-0.78125,0.0,anomaly,test,50702
-0.78125,0.0,anomaly,test,50703
-0.78125,0.0,anomaly,test,50704
-0.78125,0.0,anomaly,test,50705
-0.78125,0.0,anomaly,test,50706
-0.78125,0.0,anomaly,test,50707
-0.78125,0.0,anomaly,test,50708
-0.78125,0.0,anomaly,test,50709
-0.78125,0.0,anomaly,test,50710
-0.78125,0.0,anomaly,test,50711
-0.78125,0.0,anomaly,test,50712
-0.78125,0.0,anomaly,test,50713
-0.78125,0.0,anomaly,test,50714
-0.78125,0.0,anomaly,test,50715
-0.78125,0.0,anomaly,test,50716
-0.78125,0.0,anomaly,test,50717
-0.78125,0.0,anomaly,test,50718
-0.78125,0.0,anomaly,test,50719
-0.78125,0.0,anomaly,test,50720
-0.78125,0.0,anomaly,test,50721
-0.78125,0.0,anomaly,test,50722
-0.78125,0.0,anomaly,test,50723
-0.78125,0.0,anomaly,test,50724
-0.78125,0.0,anomaly,test,50725
-0.78125,0.0,anomaly,test,50726
-0.78125,0.0,anomaly,test,50727
-0.78125,0.0,anomaly,test,50728
-0.78125,0.0,anomaly,test,50729
-0.78125,0.0,anomaly,test,50730
-0.78125,0.0,anomaly,test,50731
-0.78125,0.0,anomaly,test,50732
-0.78125,0.0,anomaly,test,50733
-0.78125,0.0,anomaly,test,50734
-0.78125,0.0,anomaly,test,50735
-0.78125,0.0,anomaly,test,50736
-0.78125,0.0,anomaly,test,50737
-0.78125,0.0,anomaly,test,50738
-0.78125,0.0,anomaly,test,50739
-0.78125,0.0,anomaly,test,50740
-0.78125,0.0,anomaly,test,50741
-0.78125,0.0,anomaly,test,50742
-0.78125,0.0,anomaly,test,50743
-0.78125,0.0,anomaly,test,50744
-0.78125,0.0,anomaly,test,50745
-0.78125,0.0,anomaly,test,50746
-0.78125,0.0,anomaly,test,50747
-0.78125,0.0,anomaly,test,50748
-0.78125,0.0,anomaly,test,50749
-0.78125,0.0,anomaly,test,50750
-0.78125,0.0,anomaly,test,50751
-0.78125,0.0,anomaly,test,50752
-0.78125,0.0,anomaly,test,50753
-0.78125,0.0,anomaly,test,50754
-0.78125,0.0,anomaly,test,50755
-0.78125,0.0,anomaly,test,50756
-0.78125,0.0,anomaly,test,50757
-0.78125,0.0,anomaly,test,50758
-0.78125,0.0,anomaly,test,50759
-0.78125,0.0,anomaly,test,50760
-0.78125,0.0,anomaly,test,50761
-0.78125,0.0,anomaly,test,50762
-0.78125,0.0,anomaly,test,50763
-0.78125,0.0,anomaly,test,50764
-0.78125,0.0,anomaly,test,50765
-0.78125,0.0,anomaly,test,50766
-0.78125,0.0,anomaly,test,50767
-0.78125,0.0,anomaly,test,50768
-0.78125,0.0,anomaly,test,50769
-0.78125,0.0,anomaly,test,50770
-0.78125,0.0,anomaly,test,50771
-0.78125,0.0,anomaly,test,50772
-0.78125,0.0,anomaly,test,50773
-0.78125,0.0,anomaly,test,50774
-0.78125,0.0,anomaly,test,50775
-0.78125,0.0,anomaly,test,50776
-0.78125,0.0,anomaly,test,50777
-0.78125,0.0,anomaly,test,50778
-0.78125,0.0,anomaly,test,50779
-0.78125,0.0,anomaly,test,50780
-0.78125,0.0,anomaly,test,50781
-0.78125,0.0,anomaly,test,50782
-0.78125,0.0,anomaly,test,50783
-0.78125,0.0,anomaly,test,50784
-0.78125,0.0,anomaly,test,50785
-0.78125,0.0,anomaly,test,50786
-0.78125,0.0,anomaly,test,50787
-0.78125,0.0,anomaly,test,50788
-0.78125,0.0,anomaly,test,50789
-0.78125,0.0,anomaly,test,50790
-0.78125,0.0,anomaly,test,50791
-0.78125,0.0,anomaly,test,50792
-0.78125,0.0,anomaly,test,50793
-0.78125,0.0,anomaly,test,50794
-0.78125,0.0,anomaly,test,50795
-0.78125,0.0,anomaly,test,50796
-0.78125,0.0,anomaly,test,50797
-0.78125,0.0,anomaly,test,50798
-0.78125,0.0,anomaly,test,50799
-0.78125,0.0,anomaly,test,50800
-0.78125,0.0,anomaly,test,50801
-0.78125,0.0,anomaly,test,50802
-0.78125,0.0,anomaly,test,50803
-0.78125,0.0,anomaly,test,50804
-0.78125,0.0,anomaly,test,50805
-0.78125,0.0,anomaly,test,50806
-0.78125,0.0,anomaly,test,50807
-0.78125,0.0,anomaly,test,50808
-0.78125,0.0,anomaly,test,50809
-0.78125,0.0,anomaly,test,50810
-0.78125,0.0,anomaly,test,50811
-0.78125,0.0,anomaly,test,50812
-0.78125,0.0,anomaly,test,50813
-0.78125,0.0,anomaly,test,50814
-0.78125,0.0,anomaly,test,50815
-0.78125,0.0,anomaly,test,50816
-0.78125,0.0,anomaly,test,50817
-0.78125,0.0,anomaly,test,50818
-0.78125,0.0,anomaly,test,50819
-0.78125,0.0,anomaly,test,50820
-0.78125,0.0,anomaly,test,50821
-0.78125,0.0,anomaly,test,50822
-0.78125,0.0,anomaly,test,50823
-0.78125,0.0,anomaly,test,50824
-0.78125,0.0,anomaly,test,50825
-0.78125,0.0,anomaly,test,50826
-0.78125,0.0,anomaly,test,50827
-0.78125,0.0,anomaly,test,50828
-0.78125,0.0,anomaly,test,50829
-0.78125,0.0,anomaly,test,50830
-0.78125,0.0,anomaly,test,50831
-0.78125,0.0,anomaly,test,50832
-0.78125,0.0,anomaly,test,50833
-0.78125,0.0,anomaly,test,50834
-0.78125,0.0,anomaly,test,50835
-0.78125,0.0,anomaly,test,50836
-0.78125,0.0,anomaly,test,50837
-0.78125,0.0,anomaly,test,50838
-0.78125,0.0,anomaly,test,50839
-0.78125,0.0,anomaly,test,50840
-0.78125,0.0,anomaly,test,50841
-0.78125,0.0,anomaly,test,50842
-0.78125,0.0,anomaly,test,50843
-0.78125,0.0,anomaly,test,50844
-0.78125,0.0,anomaly,test,50845
-0.78125,0.0,anomaly,test,50846
-0.78125,0.0,anomaly,test,50847
-0.78125,0.0,anomaly,test,50848
-0.78125,0.0,anomaly,test,50849
-0.78125,0.0,anomaly,test,50850
-0.78125,0.0,anomaly,test,50851
-0.78125,0.0,anomaly,test,50852
-0.78125,0.0,anomaly,test,50853
-0.78125,0.0,anomaly,test,50854
-0.78125,0.0,anomaly,test,50855
-0.78125,0.0,anomaly,test,50856
-0.78125,0.0,anomaly,test,50857
-0.78125,0.0,anomaly,test,50858
-0.78125,0.0,anomaly,test,50859
-0.78125,0.0,anomaly,test,50860
-0.78125,0.0,anomaly,test,50861
-0.78125,0.0,anomaly,test,50862
-0.78125,0.0,anomaly,test,50863
-0.78125,0.0,anomaly,test,50864
-0.78125,0.0,anomaly,test,50865
-0.78125,0.0,anomaly,test,50866
-0.78125,0.0,anomaly,test,50867
-0.78125,0.0,anomaly,test,50868
-0.78125,0.0,anomaly,test,50869
-0.78125,0.0,anomaly,test,50870
-0.78125,0.0,anomaly,test,50871
-0.78125,0.0,anomaly,test,50872
-0.78125,0.0,anomaly,test,50873
-0.78125,0.0,anomaly,test,50874
-0.78125,0.0,anomaly,test,50875
-0.78125,0.0,anomaly,test,50876
-0.78125,0.0,anomaly,test,50877
-0.78125,0.0,anomaly,test,50878
-0.78125,0.0,anomaly,test,50879
-0.78125,0.0,anomaly,test,50880
-0.78125,0.0,anomaly,test,50881
-0.78125,0.0,anomaly,test,50882
-0.78125,0.0,anomaly,test,50883
-0.78125,0.0,anomaly,test,50884
-0.78125,0.0,anomaly,test,50885
-0.78125,0.0,anomaly,test,50886
-0.78125,0.0,anomaly,test,50887
-0.78125,0.0,anomaly,test,50888
-0.78125,0.0,anomaly,test,50889
-0.78125,0.0,anomaly,test,50890
-0.78125,0.0,anomaly,test,50891
-0.78125,0.0,anomaly,test,50892
-0.78125,0.0,anomaly,test,50893
-0.78125,0.0,anomaly,test,50894
-0.78125,0.0,anomaly,test,50895
-0.78125,0.0,anomaly,test,50896
-0.78125,0.0,anomaly,test,50897
-0.78125,0.0,anomaly,test,50898
-0.78125,0.0,anomaly,test,50899
-0.78125,0.0,anomaly,test,50900
-0.78125,0.0,anomaly,test,50901
-0.78125,0.0,anomaly,test,50902
-0.78125,0.0,anomaly,test,50903
-0.78125,0.0,anomaly,test,50904
-0.78125,0.0,anomaly,test,50905
-0.78125,0.0,anomaly,test,50906
-0.78125,0.0,anomaly,test,50907
-0.78125,0.0,anomaly,test,50908
-0.78125,0.0,anomaly,test,50909
-0.78125,0.0,anomaly,test,50910
-0.78125,0.0,anomaly,test,50911
-0.78125,0.0,anomaly,test,50912
-0.78125,0.0,anomaly,test,50913
-0.78125,0.0,anomaly,test,50914
-0.78125,0.0,anomaly,test,50915
-0.78125,0.0,anomaly,test,50916
-0.78125,0.0,anomaly,test,50917
-0.78125,0.0,anomaly,test,50918
-0.78125,0.0,anomaly,test,50919
-0.78125,0.0,anomaly,test,50920
-0.78125,0.0,anomaly,test,50921
-0.78125,0.0,anomaly,test,50922
-0.78125,0.0,anomaly,test,50923
-0.78125,0.0,anomaly,test,50924
-0.78125,0.0,anomaly,test,50925
-0.78125,0.0,anomaly,test,50926
-0.78125,0.0,anomaly,test,50927
-0.78125,0.0,anomaly,test,50928
-0.78125,0.0,anomaly,test,50929
-0.78125,0.0,anomaly,test,50930
-0.78125,0.0,anomaly,test,50931
-0.78125,0.0,anomaly,test,50932
-0.78125,0.0,anomaly,test,50933
-0.78125,0.0,anomaly,test,50934
-0.78125,0.0,anomaly,test,50935
-0.78125,0.0,anomaly,test,50936
-0.78125,0.0,anomaly,test,50937
-0.78125,0.0,anomaly,test,50938
-0.78125,0.0,anomaly,test,50939
-0.78125,0.0,anomaly,test,50940
-0.78125,0.0,anomaly,test,50941
-0.78125,0.0,anomaly,test,50942
-0.78125,0.0,anomaly,test,50943
-0.78125,0.0,anomaly,test,50944
-0.78125,0.0,anomaly,test,50945
-0.78125,0.0,anomaly,test,50946
-0.78125,0.0,anomaly,test,50947
-0.78125,0.0,anomaly,test,50948
-0.78125,0.0,anomaly,test,50949
-0.78125,0.0,anomaly,test,50950
-0.78125,0.0,anomaly,test,50951
-0.78125,0.0,anomaly,test,50952
-0.78125,0.0,anomaly,test,50953
-0.78125,0.0,anomaly,test,50954
-0.78125,0.0,anomaly,test,50955
-0.78125,0.0,anomaly,test,50956
-0.78125,0.0,anomaly,test,50957
-0.78125,0.0,anomaly,test,50958
-0.78125,0.0,anomaly,test,50959
-0.78125,0.0,anomaly,test,50960
-0.78125,0.0,anomaly,test,50961
-0.78125,0.0,anomaly,test,50962
-0.78125,0.0,anomaly,test,50963
-0.78125,0.0,anomaly,test,50964
-0.78125,0.0,anomaly,test,50965
-0.78125,0.0,anomaly,test,50966
-0.78125,0.0,anomaly,test,50967
-0.78125,0.0,anomaly,test,50968
-0.78125,0.0,anomaly,test,50969
-0.78125,0.0,anomaly,test,50970
-0.78125,0.0,anomaly,test,50971
-0.78125,0.0,anomaly,test,50972
-0.78125,0.0,anomaly,test,50973
-0.78125,0.0,anomaly,test,50974
-0.78125,0.0,anomaly,test,50975
-0.78125,0.0,anomaly,test,50976
-0.78125,0.0,anomaly,test,50977
-0.78125,0.0,anomaly,test,50978
-0.78125,0.0,anomaly,test,50979
-0.78125,0.0,anomaly,test,50980
-0.78125,0.0,anomaly,test,50981
-0.78125,0.0,anomaly,test,50982
-0.78125,0.0,anomaly,test,50983
-0.78125,0.0,anomaly,test,50984
-0.78125,0.0,anomaly,test,50985
-0.78125,0.0,anomaly,test,50986
-0.78125,0.0,anomaly,test,50987
-0.78125,0.0,anomaly,test,50988
-0.78125,0.0,anomaly,test,50989
-0.78125,0.0,anomaly,test,50990
-0.78125,0.0,anomaly,test,50991
-0.78125,0.0,anomaly,test,50992
-0.78125,0.0,anomaly,test,50993
-0.78125,0.0,anomaly,test,50994
-0.78125,0.0,anomaly,test,50995
-0.78125,0.0,anomaly,test,50996
-0.78125,0.0,anomaly,test,50997
-0.78125,0.0,anomaly,test,50998
-0.78125,0.0,anomaly,test,50999
-0.78125,0.0,anomaly,test,51000
-0.78125,0.0,anomaly,test,51001
-0.78125,0.0,anomaly,test,51002
-0.78125,0.0,anomaly,test,51003
-0.78125,0.0,anomaly,test,51004
-0.78125,0.0,anomaly,test,51005
-0.78125,0.0,anomaly,test,51006
-0.78125,0.0,anomaly,test,51007
-0.78125,0.0,anomaly,test,51008
-0.78125,0.0,anomaly,test,51009
-0.78125,0.0,anomaly,test,51010
-0.78125,0.0,anomaly,test,51011
-0.78125,0.0,anomaly,test,51012
-0.78125,0.0,anomaly,test,51013
-0.78125,0.0,anomaly,test,51014
-0.78125,0.0,anomaly,test,51015
-0.78125,0.0,anomaly,test,51016
-0.78125,0.0,anomaly,test,51017
-0.78125,0.0,anomaly,test,51018
-0.78125,0.0,anomaly,test,51019
-0.78125,0.0,anomaly,test,51020
-0.78125,0.0,anomaly,test,51021
-0.78125,0.0,anomaly,test,51022
-0.78125,0.0,anomaly,test,51023
-0.78125,0.0,anomaly,test,51024
-0.78125,0.0,anomaly,test,51025
-0.78125,0.0,anomaly,test,51026
-0.78125,0.0,anomaly,test,51027
-0.78125,0.0,anomaly,test,51028
-0.78125,0.0,anomaly,test,51029
-0.78125,0.0,anomaly,test,51030
-0.78125,0.0,anomaly,test,51031
-0.78125,0.0,anomaly,test,51032
-0.78125,0.0,anomaly,test,51033
-0.78125,0.0,anomaly,test,51034
-0.78125,0.0,anomaly,test,51035
-0.78125,0.0,anomaly,test,51036
-0.78125,0.0,anomaly,test,51037
-0.78125,0.0,anomaly,test,51038
-0.78125,0.0,anomaly,test,51039
-0.78125,0.0,anomaly,test,51040
-0.78125,0.0,anomaly,test,51041
-0.78125,0.0,anomaly,test,51042
-0.78125,0.0,anomaly,test,51043
-0.78125,0.0,anomaly,test,51044
-0.78125,0.0,anomaly,test,51045
-0.78125,0.0,anomaly,test,51046
-0.78125,0.0,anomaly,test,51047
-0.78125,0.0,anomaly,test,51048
-0.78125,0.0,anomaly,test,51049
-0.78125,0.0,anomaly,test,51050
-0.78125,0.0,anomaly,test,51051
-0.78125,0.0,anomaly,test,51052
-0.78125,0.0,anomaly,test,51053
-0.78125,0.0,anomaly,test,51054
-0.78125,0.0,anomaly,test,51055
-0.78125,0.0,anomaly,test,51056
-0.78125,0.0,anomaly,test,51057
-0.78125,0.0,anomaly,test,51058
-0.78125,0.0,anomaly,test,51059
-0.78125,0.0,anomaly,test,51060
-0.78125,0.0,anomaly,test,51061
-0.78125,0.0,anomaly,test,51062
-0.78125,0.0,anomaly,test,51063
-0.78125,0.0,anomaly,test,51064
-0.78125,0.0,anomaly,test,51065
-0.78125,0.0,anomaly,test,51066
-0.78125,0.0,anomaly,test,51067
-0.78125,0.0,anomaly,test,51068
-0.78125,0.0,anomaly,test,51069
-0.78125,0.0,anomaly,test,51070
-0.78125,0.0,anomaly,test,51071
-0.78125,0.0,anomaly,test,51072
-0.78125,0.0,anomaly,test,51073
-0.78125,0.0,anomaly,test,51074
-0.78125,0.0,anomaly,test,51075
-0.78125,0.0,anomaly,test,51076
-0.78125,0.0,anomaly,test,51077
-0.78125,0.0,anomaly,test,51078
-0.78125,0.0,anomaly,test,51079
-0.78125,0.0,anomaly,test,51080
-0.78125,0.0,anomaly,test,51081
-0.78125,0.0,anomaly,test,51082
-0.78125,0.0,anomaly,test,51083
-0.78125,0.0,anomaly,test,51084
-0.78125,0.0,anomaly,test,51085
-0.78125,0.0,anomaly,test,51086
-0.78125,0.0,anomaly,test,51087
-0.78125,0.0,anomaly,test,51088
-0.78125,0.0,anomaly,test,51089
-0.78125,0.0,anomaly,test,51090
-0.78125,0.0,anomaly,test,51091
-0.78125,0.0,anomaly,test,51092
-0.78125,0.0,anomaly,test,51093
-0.78125,0.0,anomaly,test,51094
-0.78125,0.0,anomaly,test,51095
-0.78125,0.0,anomaly,test,51096
-0.78125,0.0,anomaly,test,51097
-0.78125,0.0,anomaly,test,51098
-0.78125,0.0,anomaly,test,51099
-0.78125,0.0,anomaly,test,51100
-0.78125,0.0,anomaly,test,51101
-0.78125,0.0,anomaly,test,51102
-0.78125,0.0,anomaly,test,51103
-0.78125,0.0,anomaly,test,51104
-0.78125,0.0,anomaly,test,51105
-0.78125,0.0,anomaly,test,51106
-0.78125,0.0,anomaly,test,51107
-0.78125,0.0,anomaly,test,51108
-0.78125,0.0,anomaly,test,51109
-0.78125,0.0,anomaly,test,51110
-0.78125,0.0,anomaly,test,51111
-0.78125,0.0,anomaly,test,51112
-0.78125,0.0,anomaly,test,51113
-0.78125,0.0,anomaly,test,51114
-0.78125,0.0,anomaly,test,51115
-0.78125,0.0,anomaly,test,51116
-0.78125,0.0,anomaly,test,51117
-0.78125,0.0,anomaly,test,51118
-0.78125,0.0,anomaly,test,51119
-0.78125,0.0,anomaly,test,51120
-0.78125,0.0,anomaly,test,51121
-0.78125,0.0,anomaly,test,51122
-0.78125,0.0,anomaly,test,51123
-0.78125,0.0,anomaly,test,51124
-0.78125,0.0,anomaly,test,51125
-0.78125,0.0,anomaly,test,51126
-0.78125,0.0,anomaly,test,51127
-0.78125,0.0,anomaly,test,51128
-0.78125,0.0,anomaly,test,51129
-0.78125,0.0,anomaly,test,51130
-0.78125,0.0,anomaly,test,51131
-0.78125,0.0,anomaly,test,51132
-0.78125,0.0,anomaly,test,51133
-0.78125,0.0,anomaly,test,51134
-0.78125,0.0,anomaly,test,51135
-0.78125,0.0,anomaly,test,51136
-0.78125,0.0,anomaly,test,51137
-0.78125,0.0,anomaly,test,51138
-0.78125,0.0,anomaly,test,51139
-0.78125,0.0,anomaly,test,51140
-0.78125,0.0,anomaly,test,51141
-0.78125,0.0,anomaly,test,51142
-0.78125,0.0,anomaly,test,51143
-0.78125,0.0,anomaly,test,51144
-0.78125,0.0,anomaly,test,51145
-0.78125,0.0,anomaly,test,51146
-0.78125,0.0,anomaly,test,51147
-0.78125,0.0,anomaly,test,51148
-0.78125,0.0,anomaly,test,51149
-0.78125,0.0,anomaly,test,51150
-0.78125,0.0,anomaly,test,51151
-0.78125,0.0,anomaly,test,51152
-0.78125,0.0,anomaly,test,51153
-0.78125,0.0,anomaly,test,51154
-0.78125,0.0,anomaly,test,51155
-0.78125,0.0,anomaly,test,51156
-0.78125,0.0,anomaly,test,51157
-0.78125,0.0,anomaly,test,51158
-0.78125,0.0,anomaly,test,51159
-0.78125,0.0,anomaly,test,51160
-0.78125,0.0,anomaly,test,51161
-0.78125,0.0,anomaly,test,51162
-0.78125,0.0,anomaly,test,51163
-0.78125,0.0,anomaly,test,51164
-0.78125,0.0,anomaly,test,51165
-0.78125,0.0,anomaly,test,51166
-0.78125,0.0,anomaly,test,51167
-0.78125,0.0,anomaly,test,51168
-0.78125,0.0,anomaly,test,51169
-0.78125,0.0,anomaly,test,51170
-0.78125,0.0,anomaly,test,51171
-0.78125,0.0,anomaly,test,51172
-0.78125,0.0,anomaly,test,51173
-0.78125,0.0,anomaly,test,51174
-0.78125,0.0,anomaly,test,51175
-0.78125,0.0,anomaly,test,51176
-0.78125,0.0,anomaly,test,51177
-0.78125,0.0,anomaly,test,51178
-0.78125,0.0,anomaly,test,51179
-0.78125,0.0,anomaly,test,51180
-0.78125,0.0,anomaly,test,51181
-0.78125,0.0,anomaly,test,51182
-0.78125,0.0,anomaly,test,51183
-0.78125,0.0,anomaly,test,51184
-0.78125,0.0,anomaly,test,51185
-0.78125,0.0,anomaly,test,51186
-0.78125,0.0,anomaly,test,51187
-0.78125,0.0,anomaly,test,51188
-0.78125,0.0,anomaly,test,51189
-0.78125,0.0,anomaly,test,51190
-0.78125,0.0,anomaly,test,51191
-0.78125,0.0,anomaly,test,51192
-0.78125,0.0,anomaly,test,51193
-0.78125,0.0,anomaly,test,51194
-0.78125,0.0,anomaly,test,51195
-0.78125,0.0,anomaly,test,51196
-0.78125,0.0,anomaly,test,51197
-0.78125,0.0,anomaly,test,51198
-0.78125,0.0,anomaly,test,51199
-0.78125,0.0,anomaly,test,51200
-0.78125,0.0,anomaly,test,51201
-0.78125,0.0,anomaly,test,51202
-0.78125,0.0,anomaly,test,51203
-0.78125,0.0,anomaly,test,51204
-0.78125,0.0,anomaly,test,51205
-0.78125,0.0,anomaly,test,51206
-0.78125,0.0,anomaly,test,51207
-0.78125,0.0,anomaly,test,51208
-0.78125,0.0,anomaly,test,51209
-0.78125,0.0,anomaly,test,51210
-0.78125,0.0,anomaly,test,51211
-0.78125,0.0,anomaly,test,51212
-0.78125,0.0,anomaly,test,51213
-0.78125,0.0,anomaly,test,51214
-0.78125,0.0,anomaly,test,51215
-0.78125,0.0,anomaly,test,51216
-0.78125,0.0,anomaly,test,51217
-0.78125,0.0,anomaly,test,51218
-0.78125,0.0,anomaly,test,51219
-0.78125,0.0,anomaly,test,51220
-0.78125,0.0,anomaly,test,51221
-0.78125,0.0,anomaly,test,51222
-0.78125,0.0,anomaly,test,51223
-0.78125,0.0,anomaly,test,51224
-0.78125,0.0,anomaly,test,51225
-0.78125,0.0,anomaly,test,51226
-0.78125,0.0,anomaly,test,51227
-0.78125,0.0,anomaly,test,51228
-0.78125,0.0,anomaly,test,51229
-0.78125,0.0,anomaly,test,51230
-0.78125,0.0,anomaly,test,51231
-0.78125,0.0,anomaly,test,51232
-0.78125,0.0,anomaly,test,51233
-0.78125,0.0,anomaly,test,51234
-0.78125,0.0,anomaly,test,51235
-0.78125,0.0,anomaly,test,51236
-0.78125,0.0,anomaly,test,51237
-0.78125,0.0,anomaly,test,51238
-0.78125,0.0,anomaly,test,51239
-0.78125,0.0,anomaly,test,51240
-0.78125,0.0,anomaly,test,51241
-0.78125,0.0,anomaly,test,51242
-0.78125,0.0,anomaly,test,51243
-0.78125,0.0,anomaly,test,51244
-0.78125,0.0,anomaly,test,51245
-0.78125,0.0,anomaly,test,51246
-0.78125,0.0,anomaly,test,51247
-0.78125,0.0,anomaly,test,51248
-0.78125,0.0,anomaly,test,51249
-0.78125,0.0,anomaly,test,51250
-0.78125,0.0,anomaly,test,51251
-0.78125,0.0,anomaly,test,51252
-0.78125,0.0,anomaly,test,51253
-0.78125,0.0,anomaly,test,51254
-0.78125,0.0,anomaly,test,51255
